station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
HEMA,2018-03-02 10:00,34.5837,25.5571,77.00,80.60,44.60,28.08,20.00,12.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.42,HEMA 021000Z 02012KT CAVOK 27/07 Q1015 NOSIG
HEMA,2018-03-02 11:00,34.5837,25.5571,77.00,80.60,44.60,28.08,360.00,11.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.42,HEMA 021100Z 36011KT CAVOK 27/07 Q1014 NOSIG
HEMA,2018-03-02 12:00,34.5837,25.5571,77.00,80.60,42.80,26.22,360.00,12.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.30,HEMA 021200Z 36012KT CAVOK 27/06 Q1014 NOSIG
HEMA,2018-03-02 13:00,34.5837,25.5571,77.00,78.80,51.80,39.02,20.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,HEMA 021300Z 02010KT CAVOK 26/11 Q1013 NOSIG
HEMA,2018-03-02 14:00,34.5837,25.5571,77.00,77.00,55.40,47.25,20.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,HEMA 021400Z 02008KT CAVOK 25/13 Q1013 NOSIG
HEMA,2018-03-02 15:00,34.5837,25.5571,77.00,75.20,57.20,53.55,360.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,HEMA 021500Z 36007KT CAVOK 24/14 Q1013 NOSIG
HEMA,2018-03-02 16:00,34.5837,25.5571,77.00,73.40,60.80,64.69,340.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,HEMA 021600Z 34007KT CAVOK 23/16 Q1013 NOSIG
HEMA,2018-03-02 17:00,34.5837,25.5571,77.00,71.60,60.80,68.75,350.00,5.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 021700Z 35005KT CAVOK 22/16 Q1013 NOSIG
HEMA,2018-03-02 18:00,34.5837,25.5571,77.00,69.80,60.80,73.09,340.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,HEMA 021800Z 34004KT CAVOK 21/16 Q1014 NOSIG
HEMA,2018-03-02 19:00,34.5837,25.5571,77.00,68.00,57.20,68.35,M,2.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 021900Z VRB02KT CAVOK 20/14 Q1014 NOSIG
HEMA,2018-03-02 20:00,34.5837,25.5571,77.00,66.20,57.20,72.74,210.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 022000Z 21004KT CAVOK 19/14 Q1014 NOSIG
HEMA,2018-03-02 21:00,34.5837,25.5571,77.00,66.20,59.00,77.60,230.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 022100Z 23004KT CAVOK 19/15 Q1014 NOSIG
HEMA,2018-03-02 22:00,34.5837,25.5571,77.00,66.20,55.40,68.15,260.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 022200Z 26004KT CAVOK 19/13 Q1014 NOSIG
HEMA,2018-03-02 23:00,34.5837,25.5571,77.00,64.40,50.00,59.50,250.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 022300Z 25007KT CAVOK 18/10 Q1013 NOSIG
HEMA,2018-03-03 00:00,34.5837,25.5571,77.00,64.40,46.40,51.98,250.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 030000Z 25006KT CAVOK 18/08 Q1013 NOSIG
HEMA,2018-03-03 01:00,34.5837,25.5571,77.00,68.00,41.00,37.32,60.00,4.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 030100Z 06004KT CAVOK 20/05 Q1013 NOSIG
HEMA,2018-03-03 02:00,34.5837,25.5571,77.00,64.40,39.20,39.43,260.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 030200Z 26006KT CAVOK 18/04 Q1012 NOSIG
HEMA,2018-03-03 06:00,34.5837,25.5571,77.00,69.80,37.40,30.49,90.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,HEMA 030600Z 09004KT CAVOK 21/03 Q1014 NOSIG
HEMA,2018-03-03 07:00,34.5837,25.5571,77.00,77.00,35.60,22.28,340.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.45,HEMA 030700Z 34004KT CAVOK 25/02 Q1014 NOSIG
HEMA,2018-03-03 08:00,34.5837,25.5571,77.00,78.80,37.40,22.54,10.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.44,HEMA 030800Z 01004KT CAVOK 26/03 Q1014 NOSIG
HEMA,2018-03-03 09:00,34.5837,25.5571,77.00,80.60,41.00,24.46,60.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.20,HEMA 030900Z 06006KT CAVOK 27/05 Q1014 NOSIG
HEMA,2018-03-03 10:00,34.5837,25.5571,77.00,78.80,44.60,29.79,60.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.78,HEMA 031000Z 06007KT CAVOK 26/07 Q1013 NOSIG
HEMA,2018-03-03 11:00,34.5837,25.5571,77.00,78.80,44.60,29.79,50.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.78,HEMA 031100Z 05006KT CAVOK 26/07 Q1013 NOSIG
HEMA,2018-03-03 12:00,34.5837,25.5571,77.00,78.80,44.60,29.79,50.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.78,HEMA 031200Z 05006KT CAVOK 26/07 Q1013 NOSIG
HEMA,2018-03-03 13:00,34.5837,25.5571,77.00,80.60,46.40,30.07,80.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,HEMA 031300Z 08007KT CAVOK 27/08 Q1011 NOSIG
HEMA,2018-03-03 14:00,34.5837,25.5571,77.00,77.00,55.40,47.25,60.00,6.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,HEMA 031400Z 06006KT CAVOK 25/13 Q1011 NOSIG
HEMA,2018-03-03 15:00,34.5837,25.5571,77.00,75.20,55.40,50.17,90.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,HEMA 031500Z 09005KT CAVOK 24/13 Q1012 NOSIG
HEMA,2018-03-03 16:00,34.5837,25.5571,77.00,73.40,57.20,56.88,120.00,3.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,HEMA 031600Z 12003KT CAVOK 23/14 Q1012 NOSIG
HEMA,2018-03-03 17:00,34.5837,25.5571,77.00,71.60,57.20,60.44,150.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 031700Z 15004KT CAVOK 22/14 Q1012 NOSIG
HEMA,2018-03-03 18:00,34.5837,25.5571,77.00,71.60,59.00,64.48,70.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 031800Z 07004KT CAVOK 22/15 Q1012 NOSIG
HEMA,2018-03-03 19:00,34.5837,25.5571,77.00,68.00,55.40,64.04,250.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 031900Z 25004KT CAVOK 20/13 Q1012 NOSIG
HEMA,2018-03-03 20:00,34.5837,25.5571,77.00,68.00,51.80,56.13,240.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 032000Z 24004KT CAVOK 20/11 Q1012 NOSIG
HEMA,2018-03-03 21:00,34.5837,25.5571,77.00,66.20,46.40,48.83,250.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 032100Z 25006KT CAVOK 19/08 Q1012 NOSIG
HEMA,2018-03-03 23:00,34.5837,25.5571,77.00,66.20,35.60,32.14,260.00,5.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 032300Z 26005KT CAVOK 19/02 Q1011 NOSIG
HEMA,2018-03-04 00:00,34.5837,25.5571,77.00,64.40,33.80,31.85,240.00,4.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 040000Z 24004KT CAVOK 18/01 Q1011 NOSIG
HEMA,2018-03-04 01:00,34.5837,25.5571,77.00,64.40,35.60,34.22,230.00,5.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 040100Z 23005KT CAVOK 18/02 Q1011 NOSIG
HEMA,2018-03-04 02:00,34.5837,25.5571,77.00,64.40,37.40,36.74,250.00,4.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 040200Z 25004KT CAVOK 18/03 Q1011 NOSIG
HEMA,2018-03-04 03:00,34.5837,25.5571,77.00,62.60,28.40,27.27,260.00,5.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,HEMA 040300Z 26005KT CAVOK 17/M02 Q1011 NOSIG
HEMA,2018-03-04 04:00,34.5837,25.5571,77.00,62.60,30.20,29.35,270.00,5.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,HEMA 040400Z 27005KT CAVOK 17/M01 Q1011 NOSIG
HEMA,2018-03-04 05:00,34.5837,25.5571,77.00,64.40,33.80,31.85,260.00,6.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,HEMA 040500Z 26006KT CAVOK 18/01 Q1011 NOSIG
HEMA,2018-03-04 06:00,34.5837,25.5571,77.00,75.20,30.20,19.05,330.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.32,HEMA 040600Z 33004KT CAVOK 24/M01 Q1012 NOSIG
HEMA,2018-03-04 07:00,34.5837,25.5571,77.00,77.00,41.00,27.53,10.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.69,HEMA 040700Z 01007KT CAVOK 25/05 Q1012 NOSIG
HEMA,2018-03-04 08:00,34.5837,25.5571,77.00,78.80,41.00,25.95,10.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.60,HEMA 040800Z 01005KT CAVOK 26/05 Q1012 NOSIG
HEMA,2018-03-04 09:00,34.5837,25.5571,77.00,80.60,44.60,28.08,70.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.42,HEMA 040900Z 07006KT CAVOK 27/07 Q1012 NOSIG
HEMA,2018-03-04 10:00,34.5837,25.5571,77.00,80.60,44.60,28.08,110.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.42,HEMA 041000Z 11009KT CAVOK 27/07 Q1011 NOSIG
HEMA,2018-03-04 11:00,34.5837,25.5571,77.00,82.40,44.60,26.49,110.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.50,HEMA 041100Z 11009KT CAVOK 28/07 Q1011 NOSIG
HEMA,2018-03-04 12:00,34.5837,25.5571,77.00,82.40,44.60,26.49,120.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.50,HEMA 041200Z 12010KT CAVOK 28/07 Q1011 NOSIG
HEMA,2018-03-04 13:00,34.5837,25.5571,77.00,82.40,41.00,23.07,110.00,9.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.29,HEMA 041300Z 11009KT CAVOK 28/05 Q1010 NOSIG
HEMA,2018-03-04 14:00,34.5837,25.5571,77.00,82.40,41.00,23.07,120.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.29,HEMA 041400Z 12008KT CAVOK 28/05 Q1010 NOSIG
HEMA,2018-03-04 15:00,34.5837,25.5571,77.00,77.00,55.40,47.25,110.00,8.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,HEMA 041500Z 11008KT CAVOK 25/13 Q1011 NOSIG
HEMA,2018-03-04 16:00,34.5837,25.5571,77.00,77.00,53.60,44.25,150.00,9.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,HEMA 041600Z 15009KT CAVOK 25/12 Q1010 NOSIG
HEMA,2018-03-04 17:00,34.5837,25.5571,77.00,73.40,55.40,53.29,150.00,7.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,HEMA 041700Z 15007KT CAVOK 23/13 Q1010 NOSIG
HEMA,2018-03-04 18:00,34.5837,25.5571,77.00,73.40,51.80,46.71,150.00,6.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,HEMA 041800Z 15006KT CAVOK 23/11 Q1010 NOSIG
HEMA,2018-03-04 19:00,34.5837,25.5571,77.00,71.60,53.60,53.03,150.00,11.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 041900Z 15011KT CAVOK 22/12 Q1010 NOSIG
HEMA,2018-03-04 20:00,34.5837,25.5571,77.00,71.60,50.00,46.43,160.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 042000Z 16010KT CAVOK 22/10 Q1010 NOSIG
HEMA,2018-03-04 21:00,34.5837,25.5571,77.00,71.60,51.80,49.64,150.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 042100Z 15008KT CAVOK 22/11 Q1010 NOSIG
HEMA,2018-03-04 23:00,34.5837,25.5571,77.00,68.00,28.40,22.59,330.00,7.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 042300Z 33007KT CAVOK 20/M02 Q1010 NOSIG
HEMA,2018-03-05 00:00,34.5837,25.5571,77.00,68.00,30.20,24.32,330.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 050000Z 33008KT CAVOK 20/M01 Q1010 NOSIG
HEMA,2018-03-05 01:00,34.5837,25.5571,77.00,66.20,28.40,24.04,240.00,6.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 050100Z 24006KT CAVOK 19/M02 Q1010 NOSIG
HEMA,2018-03-05 02:00,34.5837,25.5571,77.00,66.20,33.80,29.92,250.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 050200Z 25010KT CAVOK 19/01 Q1010 NOSIG
HEMA,2018-03-05 03:00,34.5837,25.5571,77.00,66.20,30.20,25.88,250.00,11.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 050300Z 25011KT CAVOK 19/M01 Q1010 NOSIG
HEMA,2018-03-05 04:00,34.5837,25.5571,77.00,66.20,33.80,29.92,280.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,HEMA 050400Z 28010KT CAVOK 19/01 Q1010 NOSIG
HEMA,2018-03-05 05:00,34.5837,25.5571,77.00,68.00,37.40,32.43,290.00,11.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,HEMA 050500Z 29011KT CAVOK 20/03 Q1010 NOSIG
HEMA,2018-03-05 06:00,34.5837,25.5571,77.00,69.80,41.00,35.09,320.00,12.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,HEMA 050600Z 32012KT CAVOK 21/05 Q1010 NOSIG
HEMA,2018-03-05 07:00,34.5837,25.5571,77.00,82.40,33.80,17.38,90.00,5.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.03,HEMA 050700Z 09005KT CAVOK 28/01 Q1013 NOSIG
HEMA,2018-03-05 08:00,34.5837,25.5571,77.00,84.20,39.20,20.29,110.00,9.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.44,HEMA 050800Z 11009KT CAVOK 29/04 Q1012 NOSIG
HEMA,2018-03-05 09:00,34.5837,25.5571,77.00,86.00,39.20,19.15,110.00,14.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.79,HEMA 050900Z 11014KT CAVOK 30/04 Q1012 NOSIG
HEMA,2018-03-05 10:00,34.5837,25.5571,77.00,84.20,50.00,30.62,110.00,14.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.24,HEMA 051000Z 11014KT CAVOK 29/10 Q1011 NOSIG
HEMA,2018-03-05 11:00,34.5837,25.5571,77.00,86.00,44.60,23.59,120.00,14.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.07,HEMA 051100Z 12014KT CAVOK 30/07 Q1011 NOSIG
HEMA,2018-03-05 12:00,34.5837,25.5571,77.00,86.00,44.60,23.59,120.00,16.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.07,HEMA 051200Z 12016KT CAVOK 30/07 Q1010 NOSIG
HEMA,2018-03-05 13:00,34.5837,25.5571,77.00,84.20,51.80,32.73,120.00,15.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.48,HEMA 051300Z 12015KT CAVOK 29/11 Q1010 NOSIG
HEMA,2018-03-05 14:00,34.5837,25.5571,77.00,84.20,50.00,30.62,140.00,16.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.24,HEMA 051400Z 14016KT CAVOK 29/10 Q1010 NOSIG
HEMA,2018-03-05 15:00,34.5837,25.5571,77.00,82.40,51.80,34.69,140.00,15.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.20,HEMA 051500Z 14015KT CAVOK 28/11 Q1010 NOSIG
HEMA,2018-03-05 16:00,34.5837,25.5571,77.00,77.00,57.20,50.43,140.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,HEMA 051600Z 14010KT CAVOK 25/14 Q1011 NOSIG
HEMA,2018-03-05 17:00,34.5837,25.5571,77.00,75.20,59.00,57.12,140.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,HEMA 051700Z 14007KT CAVOK 24/15 Q1011 NOSIG
HEMA,2018-03-05 18:00,34.5837,25.5571,77.00,73.40,59.00,60.67,160.00,5.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,HEMA 051800Z 16005KT CAVOK 23/15 Q1011 NOSIG
HEMA,2018-03-05 19:00,34.5837,25.5571,77.00,71.60,59.00,64.48,110.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,HEMA 051900Z 11005KT CAVOK 22/15 Q1012 NOSIG
HEMA,2018-03-05 20:00,34.5837,25.5571,77.00,71.60,39.20,30.77,180.00,4.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.91,HEMA 052000Z 18004KT CAVOK 22/04 Q1012 NOSIG
