station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VCRI,2018-03-03 01:10,81.1241,6.2845,49.08,73.40,73.40,100.00,M,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.14,VCRI 030110Z VRB02KT 9999 23/23 Q1009 NOSIG
VCRI,2018-03-03 02:10,81.1241,6.2845,49.08,78.80,75.20,88.75,360.00,4.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.38,VCRI 030210Z 36004KT 9999 26/24 Q1010 NOSIG
VCRI,2018-03-03 03:10,81.1241,6.2845,49.08,84.20,75.20,74.44,50.00,8.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.45,VCRI 030310Z 05008KT 010V070 9999 29/24 Q1010 NOSIG
VCRI,2018-03-03 04:10,81.1241,6.2845,49.08,86.00,75.20,70.27,60.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,95.19,VCRI 030410Z 06008KT 030V090 9999 FEW018 30/24 Q1010 NOSIG
VCRI,2018-03-03 05:10,81.1241,6.2845,49.08,87.80,75.20,66.35,50.00,7.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.76,VCRI 030510Z 05007KT 030V090 9999 SCT018 31/24 Q1010 NOSIG
VCRI,2018-03-03 06:10,81.1241,6.2845,49.08,89.60,75.20,62.68,M,6.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,100.23,VCRI 030610Z VRB06KT 9999 SCT018 32/24 Q1010 NOSIG
VCRI,2018-03-03 07:10,81.1241,6.2845,49.08,89.60,75.20,62.68,50.00,8.00,0.00,M,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,100.23,VCRI 030710Z 05008KT 9999 SCT018TCU 32/24 Q1009 NOSIG N NE SE NW
VCRI,2018-03-03 09:10,81.1241,6.2845,49.08,89.60,77.00,66.55,120.00,8.00,0.00,M,M,6.21,M,FEW,FEW,M,M,1800.00,1900.00,M,M,-SHRA,M,M,M,M,M,M,102.54,VCRI 030910Z 12008KT 070V210 9999 -SHRA FEW018 FEW019 TCU 32/25 Q1006 NOSIG N NE NW
VCRI,2018-03-03 10:10,81.1241,6.2845,49.08,89.60,77.00,66.55,110.00,9.00,0.00,M,M,6.21,M,FEW,FEW,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,102.54,VCRI 031010Z 11009KT 060V170 9999 FEW018 FEW019 CB 32/25 Q1006 NOSIG N NE NW
VCRI,2018-03-03 11:10,81.1241,6.2845,49.08,84.20,77.00,79.04,90.00,7.00,0.00,M,M,6.21,M,FEW,FEW,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,94.16,VCRI 031110Z 09007KT 050V130 9999 FEW018 FEW019 CB 29/25 Q1007 NOSIG N NE NW
VCRI,2018-03-03 12:10,81.1241,6.2845,49.08,84.20,77.00,79.04,100.00,5.00,0.00,M,M,6.21,M,FEW,SCT,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,94.16,VCRI 031210Z 10005KT 050V150 9999 FEW018 SCT019 CB 29/25 Q1007 NOSIG N NE SW W NW
VCRI,2018-03-03 13:10,81.1241,6.2845,49.08,73.40,73.40,100.00,M,3.00,0.00,29.80,M,6.21,M,SCT,SCT,M,M,1600.00,1900.00,M,M,-TSRA,M,M,M,M,M,M,75.14,VCRI 031310Z VRB03KT 9999 -TSRA SCT016 SCT019 CB 23/23 Q1009 NOSIG OH
VCRI,2018-03-03 14:10,81.1241,6.2845,49.08,73.40,73.40,100.00,290.00,4.00,0.00,M,M,6.21,M,SCT,SCT,M,M,1600.00,1900.00,M,M,TSRA,M,M,M,M,M,M,75.14,VCRI 031410Z 29004KT 250V320 9999 TSRA SCT016 SCT019 CB 23/23 Q1010 -TSRA NOSIG N NE NW
VCRI,2018-03-03 15:10,81.1241,6.2845,49.08,73.40,73.40,100.00,350.00,4.00,0.00,29.83,M,6.21,M,SCT,SCT,BKN,M,1600.00,1900.00,8000.00,M,SHRA,M,M,M,M,M,M,75.14,VCRI 031510Z 35004KT 310V020 9999 SHRA SCT016 SCT019 CB BKN080 23/23 Q1010 NOSIG NE NW OH
VCRI,2018-03-03 18:10,81.1241,6.2845,49.08,75.20,75.20,100.00,M,1.00,0.00,29.83,M,6.21,M,SCT,SCT,M,M,1800.00,8000.00,M,M,M,M,M,M,M,M,M,77.12,VCRI 031810Z VRB01KT 9999 SCT018 SCT080 24/24 Q1010 NOSIG
VCRI,2018-03-03 21:10,81.1241,6.2845,49.08,75.20,75.20,100.00,360.00,3.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 032110Z 36003KT 9999 SCT018 24/24 Q1008 NOSIG
VCRI,2018-03-04 00:10,81.1241,6.2845,49.08,75.20,75.20,100.00,360.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 040010Z 36002KT 9999 24/24 Q1009 NOSIG
VCRI,2018-03-04 01:10,81.1241,6.2845,49.08,75.20,75.20,100.00,M,2.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 040110Z VRB02KT 9999 24/24 Q1010 NOSIG
VCRI,2018-03-04 02:10,81.1241,6.2845,49.08,78.80,77.00,94.23,10.00,4.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.75,VCRI 040210Z 01004KT 9999 26/25 Q1010 NOSIG
VCRI,2018-03-04 03:10,81.1241,6.2845,49.08,82.40,77.00,83.77,360.00,4.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.85,VCRI 040310Z 36004KT 330V040 9999 28/25 Q1011 NOSIG
VCRI,2018-03-04 04:10,81.1241,6.2845,49.08,84.20,77.00,79.04,50.00,6.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,94.16,VCRI 040410Z 05006KT 010V090 9999 FEW018 29/25 Q1011 NOSIG
VCRI,2018-03-04 05:10,81.1241,6.2845,49.08,87.80,77.00,70.45,70.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,99.92,VCRI 040510Z 07004KT 340V120 9999 SCT018 31/25 Q1011 NOSIG
VCRI,2018-03-04 06:10,81.1241,6.2845,49.08,87.80,75.20,66.35,M,4.00,0.00,29.83,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.76,VCRI 040610Z VRB04KT 9999 BKN018 31/24 Q1010 NOSIG
VCRI,2018-03-04 07:10,81.1241,6.2845,49.08,87.80,77.00,70.45,150.00,4.00,0.00,M,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,99.92,VCRI 040710Z 15004KT 080V200 9999 SCT018TCU 31/25 Q1009 NOSIG N NE E SW NW
VCRI,2018-03-04 08:10,81.1241,6.2845,49.08,82.40,78.80,88.90,130.00,4.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,92.40,VCRI 040810Z 13004KT 060V190 9999 FEW018 SCT019 28/26 Q1008 NOSIG NE SE NW OH
VCRI,2018-03-04 09:10,81.1241,6.2845,49.08,84.20,77.00,79.04,130.00,7.00,0.00,M,M,6.21,M,FEW,SCT,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,94.16,VCRI 040910Z 13007KT 080V190 9999 FEW018 SCT019 CB 29/25 Q1007 NOSIG N NE E NW
VCRI,2018-03-04 10:10,81.1241,6.2845,49.08,86.00,77.00,74.61,130.00,7.00,0.00,29.74,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.15,VCRI 041010Z 13007KT 080V180 9999 FEW018 SCT019 CB 30/25 Q1007 NOSIG E S SW W NW
VCRI,2018-03-04 11:10,81.1241,6.2845,49.08,84.20,77.00,79.04,120.00,6.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,94.16,VCRI 041110Z 12006KT 060V160 9999 FEW018 SCT019 CB 29/25 Q1007 NOSIG NE SE SW NW
VCRI,2018-03-04 12:10,81.1241,6.2845,49.08,80.60,75.20,83.66,340.00,3.00,0.00,M,M,6.21,M,SCT,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,86.17,VCRI 041210Z 34003KT 300V010 9999 SCT017 SCT019 CB 27/24 Q1009 NOSIG N SW E SE
VCRI,2018-03-04 13:10,81.1241,6.2845,49.08,77.00,75.20,94.19,340.00,6.00,0.00,29.80,M,6.21,M,BKN,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,78.83,VCRI 041310Z 34006KT 310V010 9999 BKN017 SCT019 CB 25/24 Q1009 NOSIG NE SE SW
VCRI,2018-03-04 14:10,81.1241,6.2845,49.08,77.00,75.20,94.19,M,1.00,0.00,29.80,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,78.83,VCRI 041410Z VRB01KT 9999 BKN017 25/24 Q1009 NOSIG
VCRI,2018-03-04 15:10,81.1241,6.2845,49.08,75.20,75.20,100.00,M,2.00,0.00,29.83,M,6.21,M,SCT,FEW,BKN,M,1700.00,2000.00,6000.00,M,M,M,M,M,M,M,M,77.12,VCRI 041510Z VRB02KT 9999 SCT017 FEW020 BKN060 24/24 Q1010 NOSIG E NW
VCRI,2018-03-04 18:10,81.1241,6.2845,49.08,73.40,73.40,100.00,M,2.00,0.00,29.83,M,5.59,M,SCT,SCT,M,M,1700.00,6000.00,M,M,M,M,M,M,M,M,M,75.14,VCRI 041810Z VRB02KT 9000 SCT017 SCT060 23/23 Q1010 NOSIG SKC
VCRI,2018-03-04 21:10,81.1241,6.2845,49.08,73.40,73.40,100.00,M,1.00,0.00,29.77,M,6.21,M,SCT,SCT,M,M,1700.00,6000.00,M,M,M,M,M,M,M,M,M,75.14,VCRI 042110Z VRB01KT 9999 SCT017 SCT060 23/23 Q1008 NOSIG
VCRI,2018-03-05 00:10,81.1241,6.2845,49.08,73.40,73.40,100.00,10.00,2.00,0.00,29.77,M,5.59,M,FEW,CLR,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,75.14,VCRI 050010Z 01002KT 9000 FEW080 SKC 23/23 Q1008 NOSIG
VCRI,2018-03-05 01:10,81.1241,6.2845,49.08,73.40,73.40,100.00,320.00,2.00,0.00,29.80,M,5.59,M,SCT,CLR,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,75.14,VCRI 050110Z 32002KT 9000 SCT080 SKC 23/23 Q1009 NOSIG
VCRI,2018-03-05 02:10,81.1241,6.2845,49.08,77.00,77.00,100.00,350.00,3.00,0.00,29.83,M,6.21,M,SCT,M,M,M,5800.00,M,M,M,M,M,M,M,M,M,M,77.00,VCRI 050210Z 35003KT 320V030 9999 SCT058 25/25 Q1010 NOSIG
VCRI,2018-03-05 03:10,81.1241,6.2845,49.08,80.60,77.00,88.83,10.00,5.00,0.00,29.85,M,6.21,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,87.10,VCRI 050310Z 01005KT 340V040 9999 FEW080 27/25 Q1011 NOSIG
VCRI,2018-03-05 04:10,81.1241,6.2845,49.08,86.00,77.00,74.61,50.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.15,VCRI 050410Z 05009KT 020V080 9999 FEW018 SCT020 30/25 Q1011 NOSIG E S SE SW
VCRI,2018-03-05 05:10,81.1241,6.2845,49.08,86.00,77.00,74.61,60.00,9.00,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.15,VCRI 050510Z 06009KT 020V080 9999 SCT018 SCT020 30/25 Q1011 NOSIG N NE E SE S NW
VCRI,2018-03-05 06:10,81.1241,6.2845,49.08,87.80,77.00,70.45,50.00,8.00,0.00,M,M,6.21,M,SCT,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,99.92,VCRI 050610Z 05008KT 020V080 9999 SCT017 SCT019 31/25 Q1010 NOSIG N NE E SW W
VCRI,2018-03-05 07:10,81.1241,6.2845,49.08,91.40,77.00,62.90,50.00,8.00,0.00,29.80,M,6.21,M,SCT,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,105.06,VCRI 050710Z 05008KT 010V110 9999 SCT017 SCT019 CB 33/25 Q1009 NOSIG NE E SE SW
VCRI,2018-03-05 08:10,81.1241,6.2845,49.08,91.40,77.00,62.90,80.00,7.00,0.00,M,M,6.21,M,SCT,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,105.06,VCRI 050810Z 08007KT 010V120 9999 SCT017 SCT019 CB 33/25 Q1008 NOSIG N NE E SE SW
VCRI,2018-03-05 09:10,81.1241,6.2845,49.08,91.40,77.00,62.90,110.00,6.00,0.00,29.74,M,6.21,M,SCT,SCT,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,105.06,VCRI 050910Z 11006KT 060V200 9999 SCT017 SCT019 CB 33/25 Q1007 NOSIG NE E SW NW
VCRI,2018-03-05 15:10,81.1241,6.2845,49.08,80.60,77.00,88.83,60.00,5.00,0.00,29.85,M,6.21,M,BKN,FEW,M,M,1700.00,1900.00,M,M,M,M,M,M,M,M,M,87.10,VCRI 051510Z 06005KT 040V100 9999 BKN017 FEW019CB 27/25 Q1011 NOSIG NW
VCRI,2018-03-05 18:10,81.1241,6.2845,49.08,77.00,77.00,100.00,30.00,6.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.00,VCRI 051810Z 03006KT 9999 FEW017 25/25 Q1011 NOSIG
VCRI,2018-03-05 21:10,81.1241,6.2845,49.08,75.20,75.20,100.00,50.00,1.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 052110Z 05001KT 9999 FEW017 24/24 Q1009 NOSIG
VCRI,2018-03-06 00:10,81.1241,6.2845,49.08,75.20,75.20,100.00,20.00,5.00,0.00,29.83,M,5.59,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 060010Z 02005KT 9000 SCT080 24/24 Q1010 NOSIG
VCRI,2018-03-06 01:10,81.1241,6.2845,49.08,75.20,75.20,100.00,10.00,3.00,0.00,29.85,M,5.59,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,77.12,VCRI 060110Z 01003KT 9000 BKN080 24/24 Q1011 NOSIG
VCRI,2018-03-06 02:10,81.1241,6.2845,49.08,78.80,77.00,94.23,10.00,4.00,0.00,29.85,M,5.59,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,82.75,VCRI 060210Z 01004KT 320V030 9000 BKN080 26/25 Q1011 NOSIG
VCRI,2018-03-06 03:10,81.1241,6.2845,49.08,80.60,75.20,83.66,20.00,8.00,0.00,29.88,M,6.21,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,86.17,VCRI 060310Z 02008KT 9999 BKN080 27/24 Q1012 NOSIG
VCRI,2018-03-06 04:10,81.1241,6.2845,49.08,84.20,75.20,74.44,30.00,4.00,0.00,29.88,M,6.21,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,92.45,VCRI 060410Z 03004KT 290V080 9999 FEW080 29/24 Q1012 NOSIG
VCRI,2018-03-06 05:10,81.1241,6.2845,49.08,87.80,75.20,66.35,M,3.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.76,VCRI 060510Z VRB03KT 9999 SCT018 31/24 Q1011 NOSIG
VCRI,2018-03-06 06:10,81.1241,6.2845,49.08,91.40,75.20,59.24,M,4.00,0.00,29.83,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,102.65,VCRI 060610Z VRB04KT 9999 SCT018 33/24 Q1010 NOSIG
VCRI,2018-03-06 07:10,81.1241,6.2845,49.08,93.20,73.40,52.73,190.00,3.00,0.00,29.80,M,M,M,FEW,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,102.82,VCRI 060710Z 19003KT 110V280 9999 SCT018 FEW019TCU 34/23 Q1009 NOSIG S
VCRI,2018-03-06 08:10,81.1241,6.2845,49.08,89.60,77.00,66.55,130.00,5.00,0.00,29.80,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,102.54,VCRI 060810Z 13005KT 080V190 9999 SCT018 S019TCU 32/25 Q1009 NOSIG SW W NW
VCRI,2018-03-06 09:10,81.1241,6.2845,49.08,86.00,77.00,74.61,160.00,6.00,0.00,29.77,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.15,VCRI 060910Z 16006KT 110V210 9999 SCT018 S019TCU 30/25 Q1008 NOSIG NE SW W NW
VCRI,2018-03-06 10:10,81.1241,6.2845,49.08,87.80,77.00,70.45,M,7.00,0.00,M,M,6.21,M,FEW,FEW,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,99.92,VCRI 061010Z VRB07KT 9999 FEW018 FEW019TCU 31/25 Q1007 NOSIG N
VCRI,2018-03-06 11:10,81.1241,6.2845,49.08,86.00,75.20,70.27,110.00,5.00,0.00,29.77,M,6.21,M,SCT,FEW,M,M,1800.00,1900.00,M,M,M,M,M,M,M,M,M,95.19,VCRI 061110Z 11005KT 060V160 9999 SCT018 FEW019CB 30/24 Q1008 NOSIG NE W
VCRI,2018-03-06 12:10,81.1241,6.2845,49.08,84.20,75.20,74.44,100.00,4.00,0.00,29.77,M,6.21,M,SCT,FEW,BKN,M,1800.00,1900.00,28000.00,M,M,M,M,M,M,M,M,92.45,VCRI 061210Z 10004KT 050V140 9999 SCT018 FEW019CB BKN280 29/24 Q1008 NOSIG E NE SW
